ComplaintID,ProductCategory,ComplaintReason,UnitsSold,SalesValue,ComplaintCount
41209,Jewelry,Product Not As Described,8,48863,1
41210,Bedding,Damage on Delivery,7,45605,1
41211,Bedding,Defective Item,2,47429,1
41212,Books,Damage on Delivery,8,48863,1
41213,Electronics,Missing Item,7,45605,1
41214,Kitchenware,Poor Quality,2,47429,1
41215,Footwear,Late Delivery,8,48863,1
41216,Stationery,Poor Quality,7,45605,1
41217,Stationery,Poor Quality,2,47429,1
41218,Books,Defective Item,8,48863,1
41219,Groceries,Missing Item,7,45605,1
41220,Beauty Products,Defective Item,2,47429,1
41221,Books,Missing Item,8,48863,1
41222,Jewelry,Incorrect Item Sent,7,45605,1
41223,Books,Missing Item,2,47429,1
41224,Beauty Products,Damage on Delivery,8,48863,1
41225,Home Appliances,Late Delivery,7,45605,1
41226,Sports Equipment,Late Delivery,2,47429,1
41227,Bedding,Damage on Delivery,8,48863,1
41228,Home Appliances,Missing Item,7,45605,1
41229,Sports Equipment,Missing Item,2,47429,1
41230,Kitchenware,Missing Item,8,48863,1
41231,Clothing,Incorrect Item Sent,7,45605,1
41232,Kitchenware,Wrong Size,2,47429,1
41233,Footwear,Damage on Delivery,8,48863,1
41234,Books,Poor Quality,7,45605,1
41235,Toys,Product Not As Described,2,47429,1
41236,Books,Packaging Issues,8,48863,1
41237,Stationery,Damage on Delivery,7,45605,1
41238,Kitchenware,Poor Quality,2,47429,1
41239,Stationery,Missing Item,8,48863,1
41240,Bedding,Missing Item,7,45605,1
41241,Kitchenware,Missing Item,2,47429,1
41242,Bedding,Poor Quality,8,48863,1
41243,Footwear,Packaging Issues,7,45605,1
41244,Stationery,Poor Quality,2,47429,1
41245,Kitchenware,Defective Item,8,48863,1
41246,Kitchenware,Incorrect Item Sent,7,45605,1
41247,Furniture,Late Delivery,2,47429,1
41248,Bedding,Wrong Size,8,48863,1
41249,Kitchenware,Missing Item,7,45605,1
41250,Jewelry,Packaging Issues,2,47429,1
41251,Kitchenware,Missing Item,8,48863,1
41252,Jewelry,Incorrect Item Sent,7,45605,1
41253,Groceries,Missing Item,2,47429,1
41254,Books,Late Delivery,8,48863,1
41255,Furniture,Missing Item,7,45605,1
41256,Clothing,Poor Quality,2,47429,1
41257,Groceries,Poor Quality,8,48863,1
41258,Stationery,Missing Item,7,45605,1
41259,Jewelry,Wrong Size,2,47429,1
41260,Books,Poor Quality,8,48863,1
41261,Electronics,Wrong Size,7,45605,1
41262,Kitchenware,Defective Item,2,47429,1
41263,Kitchenware,Missing Item,8,48863,1
41264,Books,Poor Quality,7,45605,1
41265,Books,Missing Item,2,47429,1
41266,Kitchenware,Poor Quality,8,48863,1
41267,Bedding,Defective Item,7,45605,1
41268,Bedding,Missing Item,2,47429,1
41269,Furniture,Missing Item,8,48863,1
41270,Stationery,Late Delivery,7,45605,1
41271,Furniture,Damage on Delivery,2,47429,1
41272,Footwear,Defective Item,8,48863,1
41273,Bedding,Incorrect Item Sent,7,45605,1
41274,Kitchenware,Missing Item,2,47429,1
41275,Kitchenware,Damage on Delivery,8,48863,1
41276,Books,Poor Quality,7,45605,1
41277,Clothing,Product Not As Described,2,47429,1
41278,Stationery,Damage on Delivery,8,48863,1
41279,Books,Defective Item,7,45605,1
41280,Kitchenware,Missing Item,2,47429,1
41281,Toys,Missing Item,8,48863,1
41282,Books,Poor Quality,7,45605,1
41283,Footwear,Late Delivery,2,47429,1
41284,Bedding,Poor Quality,8,48863,1
41285,Kitchenware,Missing Item,7,45605,1
41286,Beauty Products,Missing Item,2,47429,1
41287,Garden Tools,Missing Item,8,48863,1
41288,Kitchenware,Wrong Size,7,45605,1
41289,Furniture,Product Not As Described,2,47429,1
41290,Garden Tools,Poor Quality,8,48863,1
41291,Jewelry,Packaging Issues,7,45605,1
41292,Kitchenware,Poor Quality,2,47429,1
41293,Clothing,Damage on Delivery,8,48863,1
41294,Electronics,Missing Item,7,45605,1
41295,Jewelry,Poor Quality,2,47429,1
41296,Books,Damage on Delivery,8,48863,1
41297,Jewelry,Damage on Delivery,7,45605,1
41298,Kitchenware,Poor Quality,2,47429,1
41299,Footwear,Wrong Size,8,48863,1
41300,Clothing,Damage on Delivery,7,45605,1
41301,Beauty Products,Defective Item,2,47429,1
41302,Books,Wrong Size,8,48863,1
41303,Beauty Products,Missing Item,7,45605,1
41304,Home Appliances,Missing Item,2,47429,1
41305,Footwear,Late Delivery,8,48863,1
41306,Books,Damage on Delivery,7,45605,1
41307,Jewelry,Missing Item,2,47429,1
41308,Sports Equipment,Incorrect Item Sent,8,48863,1
41309,Books,Damage on Delivery,7,45605,1
41310,Home Appliances,Missing Item,2,47429,1
41311,Books,Wrong Size,8,48863,1
41312,Bedding,Damage on Delivery,7,45605,1
41313,Kitchenware,Incorrect Item Sent,2,47429,1
41314,Furniture,Damage on Delivery,8,48863,1
41315,Furniture,Damage on Delivery,7,45605,1
41316,Footwear,Damage on Delivery,2,47429,1
41317,Kitchenware,Poor Quality,8,48863,1
41318,Home Appliances,Damage on Delivery,7,45605,1
41319,Groceries,Wrong Size,2,47429,1
41320,Electronics,Damage on Delivery,8,48863,1
41321,Bedding,Missing Item,7,45605,1
41322,Home Appliances,Defective Item,2,47429,1
41323,Bedding,Damage on Delivery,8,48863,1
41324,Bedding,Damage on Delivery,7,45605,1
41325,Groceries,Missing Item,2,47429,1
41326,Kitchenware,Wrong Size,8,48863,1
41327,Kitchenware,Poor Quality,7,45605,1
41328,Footwear,Damage on Delivery,2,47429,1
41329,Furniture,Missing Item,8,48863,1
41330,Groceries,Damage on Delivery,7,45605,1
41331,Home Appliances,Damage on Delivery,2,47429,1
41332,Bedding,Missing Item,8,48863,1
41333,Beauty Products,Incorrect Item Sent,7,45605,1
41334,Jewelry,Incorrect Item Sent,2,47429,1
41335,Groceries,Poor Quality,8,48863,1
41336,Beauty Products,Poor Quality,7,45605,1
41337,Bedding,Missing Item,2,47429,1
41338,Kitchenware,Damage on Delivery,8,48863,1
41339,Garden Tools,Damage on Delivery,7,45605,1
41340,Furniture,Wrong Size,2,47429,1
41341,Beauty Products,Missing Item,8,48863,1
41342,Electronics,Poor Quality,7,45605,1
41343,Garden Tools,Defective Item,2,47429,1
41344,Bedding,Incorrect Item Sent,8,48863,1
41345,Kitchenware,Missing Item,7,45605,1
41346,Electronics,Missing Item,2,47429,1
41347,Home Appliances,Defective Item,8,48863,1
41348,Bedding,Wrong Size,7,45605,1
41349,Beauty Products,Poor Quality,2,47429,1
41350,Groceries,Damage on Delivery,8,48863,1
41351,Bedding,Late Delivery,7,45605,1
41352,Electronics,Poor Quality,2,47429,1
41353,Home Appliances,Poor Quality,8,48863,1
41354,Kitchenware,Poor Quality,7,45605,1
41355,Home Appliances,Damage on Delivery,2,47429,1
41356,Electronics,Poor Quality,8,48863,1
41357,Footwear,Defective Item,7,45605,1
41358,Footwear,Wrong Size,2,47429,1
41359,Home Appliances,Damage on Delivery,8,48863,1
41360,Furniture,Incorrect Item Sent,7,45605,1
41361,Kitchenware,Defective Item,2,47429,1
41362,Footwear,Defective Item,8,48863,1
41363,Kitchenware,Wrong Size,7,45605,1
41364,Toys,Damage on Delivery,2,47429,1
41365,Kitchenware,Damage on Delivery,8,48863,1
41366,Stationery,Missing Item,7,45605,1
41367,Kitchenware,Poor Quality,2,47429,1
41368,Bedding,Damage on Delivery,8,48863,1
41369,Bedding,Missing Item,7,45605,1
41370,Kitchenware,Missing Item,2,47429,1
41371,Toys,Poor Quality,8,48863,1
41372,Bedding,Incorrect Item Sent,7,45605,1
41373,Books,Poor Quality,2,47429,1
41374,Kitchenware,Missing Item,8,48863,1
41375,Kitchenware,Missing Item,7,45605,1
41376,Home Appliances,Defective Item,2,47429,1
41377,Kitchenware,Missing Item,8,48863,1
41378,Kitchenware,Product Not As Described,7,45605,1
41379,Stationery,Wrong Size,2,47429,1
41380,Furniture,Incorrect Item Sent,8,48863,1
41381,Footwear,Wrong Size,7,45605,1
41382,Stationery,Wrong Size,2,47429,1
41383,Kitchenware,Missing Item,8,48863,1
41384,Groceries,Poor Quality,7,45605,1
41385,Bedding,Missing Item,2,47429,1
41386,Books,Damage on Delivery,8,48863,1
41387,Garden Tools,Defective Item,7,45605,1
41388,Toys,Defective Item,2,47429,1
41389,Bedding,Defective Item,8,48863,1
41390,Jewelry,Damage on Delivery,7,45605,1
41391,Clothing,Late Delivery,2,47429,1
41392,Toys,Missing Item,8,48863,1
41393,Home Appliances,Missing Item,7,45605,1
41394,Home Appliances,Wrong Size,2,47429,1
41395,Jewelry,Wrong Size,8,48863,1
41396,Kitchenware,Defective Item,7,45605,1
41397,Stationery,Incorrect Item Sent,2,47429,1
41398,Bedding,Damage on Delivery,8,48863,1
41399,Footwear,Wrong Size,7,45605,1
41400,Furniture,Wrong Size,2,47429,1
41401,Stationery,Missing Item,8,48863,1
41402,Groceries,Missing Item,7,45605,1
41403,Electronics,Packaging Issues,2,47429,1
41404,Kitchenware,Poor Quality,8,48863,1
41405,Bedding,Missing Item,7,45605,1
41406,Bedding,Poor Quality,2,47429,1
41407,Stationery,Missing Item,8,48863,1
41408,Kitchenware,Damage on Delivery,7,45605,1
41409,Kitchenware,Product Not As Described,2,47429,1
41410,Kitchenware,Poor Quality,8,48863,1
41411,Footwear,Wrong Size,7,45605,1
41412,Jewelry,Poor Quality,2,47429,1
41413,Kitchenware,Missing Item,8,48863,1
41414,Furniture,Poor Quality,7,45605,1
41415,Bedding,Missing Item,2,47429,1
41416,Garden Tools,Poor Quality,8,48863,1
41417,Beauty Products,Missing Item,7,45605,1
41418,Kitchenware,Poor Quality,2,47429,1
41419,Sports Equipment,Missing Item,8,48863,1
41420,Bedding,Poor Quality,7,45605,1
41421,Groceries,Missing Item,2,47429,1
41422,Stationery,Poor Quality,8,48863,1
41423,Kitchenware,Missing Item,7,45605,1
41424,Electronics,Poor Quality,2,47429,1
41425,Furniture,Missing Item,8,48863,1
41426,Toys,Poor Quality,7,45605,1
41427,Kitchenware,Missing Item,2,47429,1
41428,Bedding,Poor Quality,8,48863,1
41429,Books,Missing Item,7,45605,1
41430,Footwear,Poor Quality,2,47429,1
41431,Stationery,Missing Item,8,48863,1
41432,Bedding,Poor Quality,7,45605,1
41433,Kitchenware,Missing Item,2,47429,1
41434,Bedding,Poor Quality,8,48863,1
41435,Bedding,Missing Item,7,45605,1
41436,Electronics,Poor Quality,2,47429,1
41437,Stationery,Missing Item,8,48863,1
41438,Stationery,Poor Quality,7,45605,1
41439,Groceries,Missing Item,2,47429,1
41440,Groceries,Poor Quality,8,48863,1
41441,Home Appliances,Missing Item,7,45605,1
41442,Kitchenware,Poor Quality,2,47429,1
41443,Beauty Products,Missing Item,8,48863,1
41444,Kitchenware,Poor Quality,7,45605,1
41445,Clothing,Missing Item,2,47429,1
41446,Bedding,Poor Quality,8,48863,1
41447,Electronics,Missing Item,7,45605,1
41448,Beauty Products,Poor Quality,2,47429,1
41449,Stationery,Missing Item,8,48863,1
41450,Electronics,Poor Quality,7,45605,1
41451,Furniture,Missing Item,2,47429,1
41452,Home Appliances,Poor Quality,8,48863,1
41453,Bedding,Missing Item,7,45605,1
41454,Kitchenware,Poor Quality,2,47429,1
41455,Kitchenware,Missing Item,8,48863,1
41456,Bedding,Poor Quality,7,45605,1
41457,Groceries,Missing Item,2,47429,1
41458,Kitchenware,Poor Quality,8,48863,1
41459,Stationery,Missing Item,7,45605,1
41460,Jewelry,Poor Quality,2,47429,1
41461,Stationery,Missing Item,8,48863,1
41462,Furniture,Poor Quality,7,45605,1
41463,Kitchenware,Missing Item,2,47429,1
41464,Beauty Products,Poor Quality,8,48863,1
41465,Home Appliances,Missing Item,7,45605,1
41466,Kitchenware,Poor Quality,2,47429,1
41467,Kitchenware,Missing Item,8,48863,1
41468,Bedding,Poor Quality,7,45605,1
41469,Beauty Products,Missing Item,2,47429,1
41470,Furniture,Poor Quality,8,48863,1
41471,Jewelry,Missing Item,7,45605,1
41472,Bedding,Poor Quality,2,47429,1
41473,Beauty Products,Missing Item,8,48863,1
41474,Beauty Products,Poor Quality,7,45605,1
41475,Groceries,Missing Item,2,47429,1
41476,Clothing,Poor Quality,8,48863,1
41477,Bedding,Missing Item,7,45605,1
41478,Bedding,Poor Quality,2,47429,1
41479,Furniture,Missing Item,8,48863,1
41480,Bedding,Poor Quality,7,45605,1
41481,Beauty Products,Missing Item,2,47429,1
41482,Kitchenware,Poor Quality,8,48863,1
41483,Home Appliances,Missing Item,7,45605,1
41484,Electronics,Poor Quality,2,47429,1
41485,Kitchenware,Missing Item,8,48863,1
41486,Garden Tools,Poor Quality,7,45605,1
41487,Beauty Products,Missing Item,2,47429,1
41488,Bedding,Poor Quality,8,48863,1
41489,Kitchenware,Missing Item,7,45605,1
41490,Kitchenware,Poor Quality,2,47429,1
41491,Books,Missing Item,8,48863,1
41492,Bedding,Poor Quality,7,45605,1
41493,Kitchenware,Missing Item,2,47429,1
41494,Bedding,Poor Quality,8,48863,1
41495,Jewelry,Missing Item,7,45605,1
41496,Jewelry,Poor Quality,2,47429,1
41497,Bedding,Missing Item,8,48863,1
41498,Jewelry,Poor Quality,7,45605,1
41499,Groceries,Missing Item,2,47429,1
41500,Books,Poor Quality,8,48863,1
41501,Groceries,Missing Item,7,45605,1
41502,Bedding,Poor Quality,2,47429,1
41503,Bedding,Missing Item,8,48863,1
41504,Beauty Products,Poor Quality,7,45605,1
41505,Bedding,Missing Item,2,47429,1
41506,Beauty Products,Poor Quality,8,48863,1
41507,Stationery,Missing Item,7,45605,1
41508,Beauty Products,Poor Quality,2,47429,1
41509,Toys,Missing Item,8,48863,1
41510,Groceries,Poor Quality,7,45605,1
41511,Jewelry,Missing Item,2,47429,1
41512,Footwear,Poor Quality,8,48863,1
41513,Jewelry,Missing Item,7,45605,1
41514,Jewelry,Poor Quality,2,47429,1
41515,Clothing,Missing Item,8,48863,1
41516,Jewelry,Poor Quality,7,45605,1
41517,Bedding,Missing Item,2,47429,1
41518,Kitchenware,Poor Quality,8,48863,1
41519,Books,Missing Item,7,45605,1
41520,Electronics,Poor Quality,2,47429,1
41521,Kitchenware,Missing Item,8,48863,1
41522,Home Appliances,Poor Quality,7,45605,1
41523,Furniture,Missing Item,2,47429,1
41524,Jewelry,Poor Quality,8,48863,1
41525,Bedding,Missing Item,7,45605,1
41526,Electronics,Poor Quality,2,47429,1
41527,Clothing,Missing Item,8,48863,1
41528,Beauty Products,Poor Quality,7,45605,1
41529,Electronics,Missing Item,2,47429,1
41530,Bedding,Poor Quality,8,48863,1
41531,Beauty Products,Missing Item,7,45605,1
41532,Home Appliances,Poor Quality,2,47429,1
41533,Furniture,Missing Item,8,48863,1
41534,Beauty Products,Poor Quality,7,45605,1
41535,Kitchenware,Missing Item,2,47429,1
41536,Stationery,Poor Quality,8,48863,1
41537,Jewelry,Missing Item,7,45605,1
41538,Kitchenware,Poor Quality,2,47429,1
41539,Kitchenware,Missing Item,8,48863,1
41540,Bedding,Poor Quality,7,45605,1
41541,Home Appliances,Missing Item,2,47429,1
41542,Home Appliances,Poor Quality,8,48863,1
41543,Kitchenware,Missing Item,7,45605,1
41544,Jewelry,Poor Quality,2,47429,1
41545,Bedding,Missing Item,8,48863,1
41546,Stationery,Poor Quality,7,45605,1
41547,Kitchenware,Missing Item,2,47429,1
41548,Books,Poor Quality,8,48863,1
41549,Kitchenware,Missing Item,7,45605,1
41550,Bedding,Poor Quality,2,47429,1
41551,Bedding,Missing Item,8,48863,1
41552,Kitchenware,Poor Quality,7,45605,1
41553,Groceries,Missing Item,2,47429,1
41554,Books,Poor Quality,8,48863,1
41555,Books,Missing Item,7,45605,1
41556,Books,Poor Quality,2,47429,1
41557,Toys,Missing Item,8,48863,1
41558,Toys,Poor Quality,7,45605,1
41559,Stationery,Missing Item,2,47429,1
41560,Home Appliances,Poor Quality,8,48863,1
41561,Electronics,Missing Item,7,45605,1
41562,Bedding,Poor Quality,2,47429,1
41563,Electronics,Missing Item,8,48863,1
41564,Beauty Products,Poor Quality,7,45605,1
41565,Stationery,Missing Item,2,47429,1
41566,Books,Poor Quality,8,48863,1
41567,Jewelry,Missing Item,7,45605,1
41568,Books,Poor Quality,2,47429,1
41569,Bedding,Missing Item,8,48863,1
41570,Electronics,Poor Quality,7,45605,1
41571,Home Appliances,Missing Item,2,47429,1
41572,Kitchenware,Poor Quality,8,48863,1
41573,Stationery,Missing Item,7,45605,1
41574,Jewelry,Poor Quality,2,47429,1
41575,Bedding,Missing Item,8,48863,1
41576,Home Appliances,Poor Quality,7,45605,1
41577,Kitchenware,Missing Item,2,47429,1
41578,Kitchenware,Poor Quality,8,48863,1
41579,Furniture,Missing Item,7,45605,1
41580,Stationery,Poor Quality,2,47429,1
41581,Home Appliances,Missing Item,8,48863,1
41582,Bedding,Poor Quality,7,45605,1
41583,Kitchenware,Missing Item,2,47429,1
41584,Bedding,Poor Quality,8,48863,1
41585,Bedding,Missing Item,7,45605,1
41586,Books,Poor Quality,2,47429,1
41587,Bedding,Missing Item,8,48863,1
41588,Home Appliances,Poor Quality,7,45605,1
41589,Footwear,Missing Item,2,47429,1
41590,Books,Poor Quality,8,48863,1
41591,Garden Tools,Missing Item,7,45605,1
41592,Garden Tools,Poor Quality,2,47429,1
41593,Beauty Products,Missing Item,8,48863,1
41594,Jewelry,Poor Quality,7,45605,1
41595,Stationery,Missing Item,2,47429,1
41596,Kitchenware,Poor Quality,8,48863,1
41597,Kitchenware,Missing Item,7,45605,1
41598,Groceries,Poor Quality,2,47429,1
41599,Jewelry,Missing Item,8,48863,1
41600,Beauty Products,Poor Quality,7,45605,1
41601,Books,Missing Item,2,47429,1
41602,Jewelry,Poor Quality,8,48863,1
41603,Books,Missing Item,7,45605,1
41604,Kitchenware,Poor Quality,2,47429,1
41605,Bedding,Missing Item,8,48863,1
41606,Toys,Poor Quality,7,45605,1
41607,Home Appliances,Missing Item,2,47429,1
41608,Books,Poor Quality,8,48863,1
41609,Garden Tools,Missing Item,7,45605,1
41610,Books,Poor Quality,2,47429,1
41611,Toys,Missing Item,8,48863,1
41612,Garden Tools,Poor Quality,7,45605,1
41613,Stationery,Missing Item,2,47429,1
41614,Kitchenware,Poor Quality,8,48863,1
41615,Electronics,Missing Item,7,45605,1
41616,Kitchenware,Poor Quality,2,47429,1
41617,Bedding,Missing Item,8,48863,1
41618,Bedding,Poor Quality,7,45605,1
41619,Bedding,Missing Item,2,47429,1
41620,Beauty Products,Poor Quality,8,48863,1
41621,Garden Tools,Missing Item,7,45605,1
41622,Electronics,Poor Quality,2,47429,1
41623,Kitchenware,Missing Item,8,48863,1
41624,Electronics,Poor Quality,7,45605,1
41625,Clothing,Missing Item,2,47429,1
41626,Electronics,Poor Quality,8,48863,1
41627,Stationery,Missing Item,7,45605,1
41628,Clothing,Poor Quality,2,47429,1
41629,Jewelry,Missing Item,8,48863,1
41630,Jewelry,Poor Quality,7,45605,1
41631,Furniture,Missing Item,2,47429,1
41632,Bedding,Poor Quality,8,48863,1
41633,Home Appliances,Missing Item,7,45605,1
41634,Beauty Products,Poor Quality,2,47429,1
41635,Kitchenware,Missing Item,8,48863,1
41636,Jewelry,Poor Quality,7,45605,1
41637,Electronics,Missing Item,2,47429,1
41638,Bedding,Poor Quality,8,48863,1
41639,Beauty Products,Missing Item,7,45605,1
41640,Bedding,Poor Quality,2,47429,1
41641,Toys,Missing Item,8,48863,1
41642,Home Appliances,Poor Quality,7,45605,1
41643,Jewelry,Missing Item,2,47429,1
41644,Bedding,Poor Quality,8,48863,1
41645,Stationery,Missing Item,7,45605,1
41646,Jewelry,Poor Quality,2,47429,1
41647,Furniture,Missing Item,8,48863,1
41648,Home Appliances,Poor Quality,7,45605,1
41649,Kitchenware,Missing Item,2,47429,1
41650,Kitchenware,Poor Quality,8,48863,1
41651,Beauty Products,Missing Item,7,45605,1
41652,Jewelry,Poor Quality,2,47429,1
41653,Bedding,Missing Item,8,48863,1
41654,Books,Poor Quality,7,45605,1
41655,Bedding,Missing Item,2,47429,1
41656,Books,Poor Quality,8,48863,1
41657,Groceries,Missing Item,7,45605,1
41658,Footwear,Poor Quality,2,47429,1
41659,Furniture,Missing Item,8,48863,1
41660,Toys,Poor Quality,7,45605,1
41661,Groceries,Missing Item,2,47429,1
41662,Beauty Products,Poor Quality,8,48863,1
41663,Jewelry,Missing Item,7,45605,1
41664,Kitchenware,Poor Quality,2,47429,1
41665,Bedding,Missing Item,8,48863,1
41666,Stationery,Poor Quality,7,45605,1
41667,Beauty Products,Missing Item,2,47429,1
41668,Kitchenware,Poor Quality,8,48863,1
41669,Bedding,Missing Item,7,45605,1
41670,Books,Poor Quality,2,47429,1
41671,Stationery,Missing Item,8,48863,1
41672,Stationery,Poor Quality,7,45605,1
41673,Books,Missing Item,2,47429,1
41674,Bedding,Poor Quality,8,48863,1
41675,Beauty Products,Missing Item,7,45605,1
41676,Stationery,Poor Quality,2,47429,1
41677,Books,Missing Item,8,48863,1
41678,Kitchenware,Poor Quality,7,45605,1
41679,Stationery,Missing Item,2,47429,1
